žvė@@rie@@s	1
žvė@@ri@@s	1
žvė@@r@@į	1
žvė@@r@@im@@is	1
žudyti	1
že@@my@@n	1
ž@@ū@@v@@am@@e	1
švent@@ųjų	1
švent@@ąj@@į	1
švent@@ą	1
švent@@ojo	1
švent@@o@@v@@ės	1
švent@@as	1
švent@@a	1
šve@@n@@ti	1
šlov@@ę	1
šlov@@ės	1
šlov@@ėj@@e	1
šlov@@ė	1
šlov@@e	1
šlo@@ve@@i	1
š@@e@@imin@@in@@k@@as	1
į@@s@@ka@@i@@ty@@t@@a	1
į@@m@@an@@o@@m@@a	1
vil@@tį	1
vil@@tis	1
vil@@timi	1
vil@@ties	1
vi@@s@@as	1
ver@@ti	1
ver@@tas	1
ver@@k@@sm@@as	1
ver@@gas	1
ver@@g@@ės	1
velni@@ui	1
velni@@o	1
velni@@as	1
vel@@t@@ui	1
ve@@stu@@vi@@ų	1
ve@@stu@@ve@@s	1
varg@@š@@us	1
varg@@š@@am@@s	1
varg@@us	1
varg@@di@@e@@ni@@am@@s	1
varg@@as	1
va@@gy@@s	1
va@@gis	1
už@@si@@rū@@s@@tin@@ęs	1
už@@m@@u@@š@@ti	1
už@@m@@ok@@e@@st@@į	1
ugn@@į	1
ugn@@y@@j@@e	1
ugn@@im@@i	1
ug@@ni@@s	1
ug@@ni@@e@@s	1
ty@@r@@a	1
tur@@ting@@as	1
tur@@ting@@a@@m	1
tur@@t@@uo@@lis	1
tikėjim@@ą	1
tikėjim@@u	1
tikėjim@@o	1
tikėjim@@e	1
tikėjim@@as	1
ties@@ų	1
ties@@ą	1
ties@@os	1
ties@@oj@@e	1
ties@@ai	1
ties@@a	1
teisu@@sis	1
teisu@@mą	1
teisu@@mo	1
tei@@si@@ųjų	1
tei@@s@@us	1
tar@@y@@tu@@m	1
tar@@tu@@m	1
tar@@si	1
t@@ą@@s@@y@@ti	1
t@@v@@ir@@t@@ai	1
t@@ri@@ū@@s@@ą	1
t@@o@@l@@o	1
t@@aik@@ą	1
t@@aik@@os	1
su@@s@@pa@@u@@d@@im@@as	1
su@@n@@k@@i@@ai	1
su@@lauž@@ė	1
su@@imin@@ėti	1
su@@im@@ti	1
su@@d@@re@@b@@ėj@@o	1
sm@@il@@kal@@ų	1
si@@l@@p@@n@@i	1
si@@l@@p@@n@@as	1
si@@el@@in@@is	1
sandor@@ą	1
sandor@@os	1
sandor@@a	1
s@@aik@@o	1
rū@@st@@yb@@ės	1
rū@@st@@yb@@ė	1
rū@@g@@š@@t@@aus	1
re@@g@@ėjim@@ą	1
re@@g@@ėjim@@e	1
ramyb@@ę	1
ramyb@@ės	1
ramyb@@ė	1
r@@au@@p@@s@@ai	1
puo@@lė	1
puo@@li@@au	1
